Timestamp,True_X,True_Y,Est_X,Est_Y,Error,Dist_A1,NLOS_A1,Dist_A2,NLOS_A2,Dist_A3,NLOS_A3,Dist_A4,NLOS_A4
0.25,3.8,2.9,0.8118886985640023,-0.4798658184659563,4.511352579948067,2.6261086895180936,0,2.268623729732037,0,3.433282491461655,0,3.8110641630817823,0
0.49999999999999994,3.8,2.9,1.8622635076216487,-0.9316696195582707,4.293776285199379,2.9609453016970684,0,1.8953836327778806,0,3.2520243590428324,0,3.8110602448590796,0
0.7500000000000001,3.8,2.9,2.6035242290948264,-0.6781891832369821,3.772928849235998,2.4668614075510775,0,2.5313207915827967,0,2.8877103609984323,0,4.253080891521566,0
1.0000000000000002,3.8,2.9,3.07368405904583,-0.41059386755602567,3.3893312912702567,2.740276717644468,0,2.12126441626793,0,2.9163389366875903,0,3.9386797656038226,0
1.2500000000000004,3.8,2.9,3.3088311807341135,-0.31325498122446216,3.250577546126667,2.598852724159161,0,1.9043773482922897,0,3.1796677485005067,0,4.005607035012344,0
1.5000000000000007,3.8,2.9,3.5805499375858227,-0.32826396492545806,3.2357142267403383,3.0423758924457145,0,2.277311633184482,0,3.1031776681786765,0,3.770015792801198,0
1.7500000000000009,3.8,2.9,3.7037948745985934,-0.23907062823964942,3.1405445125376534,2.4326104342561496,0,2.30850199443579,0,3.12680638278647,0,3.726497322818716,0
2.000000000000001,3.8,2.9,3.7666395631463727,-0.14629049403417976,3.0464731564203995,2.952247460447647,0,2.0386359696892318,0,3.116234236219723,0,3.855043292998818,0
2.25,3.8,2.9,3.7241622087520945,-0.05930923720884481,2.9602808197890544,2.627495452323092,0,2.133841236422563,0,2.9018938792093447,0,4.231020872930886,0
2.499999999999999,3.8,2.9,3.7011139451973043,0.004084284441813281,2.897603541454787,2.66723934614248,0,2.5313207915827967,0,2.977348402808165,0,3.5360340461655566,0
2.7499999999999982,3.8,2.9,3.7553139304237395,0.049203750048034546,2.851146454245092,2.7068456697589656,0,2.1027730540413816,0,3.306172742820419,0,4.104318007291982,0
2.9999999999999973,3.8,2.9,3.744955229678355,0.11460263138105348,2.7859412104079144,2.6552495126606512,0,2.2292516106638995,0,3.1641380735849265,0,3.886873016954997,0
3.2499999999999964,3.8,2.9,3.7231781329897475,0.17235682110464037,2.728724777368601,2.645125062452218,0,2.2729328738089563,0,3.164837775747011,0,4.088208409125603,0
3.4999999999999956,3.8,2.9,3.7322731799267266,0.20786100093514556,2.6929907746672943,2.4122254587659304,0,2.5313207915827967,0,3.227907391337695,0,3.7233807295333747,0
3.7499999999999947,3.8,2.9,3.7757847875026735,0.24374573646301564,2.6563646378226573,2.634473730518039,0,2.246538611802935,0,3.1801830627872834,0,3.788084060620962,0
3.999999999999994,3.8,2.9,3.8806843479911595,0.2505890157846248,2.650639267665791,3.0052114505536065,0,1.9545112172684755,0,3.2931388396724803,0,3.804187744170863,0
4.249999999999993,3.8,2.9,3.9190287774414765,0.2762023077747716,2.626496179244441,3.041580390281793,0,2.155316750491763,0,3.461310599165128,0,4.253080891521566,0
4.499999999999992,3.8,2.9,3.919109010428195,0.313903226176822,2.588838249088543,2.7697601995954315,0,1.8679334742225415,0,2.8122858360676446,0,3.817329795391922,0
4.749999999999991,3.8,2.9,3.903108892476236,0.3432971577672249,2.5587811292075817,2.440197808720585,0,2.3225872076252356,0,3.0292195284433676,0,3.9609971946657705,0
4.99999999999999,3.8,2.9,3.9654893388113783,0.3687029427471829,2.5367009112855614,2.9040070066095223,0,2.5313207915827967,0,2.9410844400875797,0,3.9603324781495606,0
5.249999999999989,3.8,2.9,3.980924997511962,0.4484751633182409,2.4581919940460772,3.0423758924457145,0,1.8288618756609725,0,3.4848743473503316,0,3.8683981589163996,0
5.4999999999999885,3.8,2.9,3.937737582349353,0.5423576561984932,2.3616623515814674,2.572625171726507,0,2.246957561535325,0,3.0885452170796386,0,4.253080891521566,0
5.749999999999988,3.8,2.9,3.9510242448141746,0.6623097732188168,2.242780834935441,2.6276028327305467,0,2.256697134950313,0,3.2240335398916296,0,3.925467456996048,0
5.999999999999987,3.8,2.9,4.054959068166475,0.8224965950662961,2.0930897075738177,3.0423758924457145,0,2.063034561419313,0,3.077656031056559,0,3.70998022512524,0
6.249999999999986,3.8,2.9,4.1790361098202125,1.0741618379350193,1.8647663034816098,2.6273900277535374,0,2.5313207915827967,0,2.790665041409524,0,3.8506847130858106,0
6.499999999999985,3.8,2.9,4.26492576101974,1.5049712338167447,1.4704629276994916,2.548870106122398,0,2.2074668843582637,0,3.0781651750410766,0,3.9356281629353873,0
6.749999999999984,3.8,2.9,4.36325420394418,2.104558834258016,0.9746701731446176,2.574158335720982,0,2.038305100710648,0,2.9002359075574935,0,3.6995497521160505,0
6.999999999999983,3.8,2.9,4.3087255912463585,2.565863370985041,0.6086452283871429,2.8547303119670984,0,2.480039085069778,0,3.0415712607876175,0,3.765644088580805,0
7.249999999999982,3.8,2.9,4.222718271727506,2.790160368874618,0.4367556316958598,2.59352883876603,0,2.5313207915827967,0,3.1517794372104064,0,3.879156017465588,0
7.499999999999981,3.8,2.9,4.152420220111416,2.9787512361815542,0.361111850738109,2.468600942996092,0,2.048859992940227,0,2.908805614649457,0,3.8013373900943868,0
7.7499999999999805,3.8,2.9,4.01541210811718,3.0872038747372734,0.28539037657240013,2.567889289015697,0,2.5313207915827967,0,2.9443398107260355,0,3.590931292434854,0
7.99999999999998,3.8,2.9,3.974089957166226,3.163978188185331,0.31621479570657124,2.571544548632776,0,2.221787782386202,0,2.966204608837289,0,3.6088850658068714,0
8.249999999999982,3.8,2.9,3.9671395128197475,3.1827667990162727,0.32847021078254846,2.6459927488720547,0,2.087812233148105,0,3.4848743473503316,0,3.7566670766995753,0
8.499999999999986,3.8,2.9,3.945213998661101,3.220155089875964,0.3515485556514675,2.5816531932537266,0,1.9895741899376822,0,3.0122815137853736,0,3.6987762648216043,0
8.74999999999999,3.8,2.9,3.8995084337178842,3.2065241177439714,0.3222715673771217,2.47176210158753,0,2.223331849523506,0,2.9624079763789304,0,3.705242277419923,0
8.999999999999993,3.8,2.9,3.8838051293947835,3.1615622126921723,0.2746599548920477,2.6181169453597737,0,1.7730532267395638,0,2.9341842392568647,0,3.919252361756778,0
9.249999999999996,3.8,2.9,3.9034070667933216,3.1297796709173227,0.2519756310234616,2.7568745918058304,0,2.177976953212281,0,3.113738261859039,0,3.7579865295539086,0
9.5,3.8,2.9,3.9431278957092544,3.046044202657072,0.20448594978604093,2.4780877277264173,0,2.1098722778008527,0,3.38436061765616,0,4.253080891521566,0
9.750000000000004,3.8,2.9,3.968077500084922,3.026496970690101,0.21036047544291517,3.0423758924457145,0,2.098950892481874,0,3.4848743473503316,0,3.8452333314727993,0
10.000000000000007,3.8,2.9,3.9667278075515746,2.9607809034910733,0.17746120714157823,2.550794026433438,0,2.0281256172223805,0,2.8611596320075052,0,3.8024323910322226,0
10.25000000000001,3.8,2.9,3.928959898895926,2.9387762981155383,0.13466349475189113,2.402362114652299,0,2.1285621833572184,0,3.4046847240741016,0,3.6913369958482845,0
10.500000000000014,3.8,2.9,3.9262096250206553,2.8625956434116846,0.131635691739134,2.6185509021755804,0,2.007409572234755,0,2.98565526361473,0,4.253080891521566,0
10.750000000000018,3.8,2.9,3.981597064070249,2.839318097564963,0.19146745666579876,2.627082362025833,0,2.178673763427602,0,2.959184504875463,0,4.007852653918704,0
11.000000000000021,3.8,2.9,3.9728411013184783,2.857630968657068,0.17795836906963078,2.5060402653142644,0,2.119485089772546,0,2.9021518093122003,0,3.5790831012586364,0
11.250000000000025,3.8,2.9,4.036314103145859,2.8002923378692364,0.2564877642953251,2.7175240389778814,0,2.5313207915827967,0,3.0964647550721143,0,3.9417303564776445,0
11.500000000000028,3.8,2.9,4.070226297773962,2.7528533625111202,0.3076920293619998,2.6582584585345543,0,1.9874150961647523,0,3.0821421372104436,0,4.040136740761217,0
11.750000000000032,3.8,2.9,4.05601697237413,2.7647257014420417,0.2895579838201044,2.5709175102738753,0,1.9571820907400859,0,2.8911329620669712,0,3.901013635076953,0
12.000000000000036,3.8,2.9,4.046234866335221,2.756451102228902,0.28502262269935896,2.434584573504973,0,1.9904574682775666,0,3.1077128757236907,0,3.8450560943679646,0
12.250000000000039,3.8,2.9,4.040499808664468,2.671190260546804,0.33195489879844436,2.812053691015915,0,2.3220201261033937,0,3.334991060633813,0,4.203486472722375,0
12.500000000000043,3.8,2.9,4.037736678009065,2.688934331934804,0.317911063517131,2.5887764183395108,0,1.9917757914991912,0,3.1461831512812988,0,3.759297708909812,0
12.750000000000046,3.8,2.9,4.031403997496529,2.711441946678173,0.29849949669956,2.7345514872940675,0,2.2772082919119585,0,3.0421555735612635,0,3.6104760206803075,0
13.00000000000005,3.8,2.9,4.013823453646055,2.7630563985800394,0.2539173473770468,3.0423758924457145,0,2.1534842639428664,0,3.074222100545068,0,3.726243618594471,0
13.250000000000053,3.8,2.9,4.008510545223037,2.7742985262377453,0.2434697270200361,2.69502554365068,0,2.5313207915827967,0,3.247300158884375,0,3.944582647189181,0
13.500000000000057,3.8,2.9,4.027305892611371,2.742948636702047,0.27628445401360846,2.8866181339432053,0,2.431769355956797,0,3.2227364397906086,0,4.253080891521566,0
13.75000000000006,3.8,2.9,4.028632698435465,2.752438347630558,0.27211643104355615,2.9745461559318893,0,2.043812215589147,0,3.183857313788055,0,3.727502540380642,0
14.000000000000064,3.8,2.9,3.9958391764882855,2.816393108673477,0.21293918222087474,3.0423758924457145,0,2.4491062174245197,0,3.0162859011236804,0,3.8551316716776554,0
14.250000000000068,3.8,2.9,3.958928934343531,2.807921545260911,0.1836759320071875,2.981411252406989,0,2.3387129370551465,0,2.9141564707216596,0,3.897833084669441,0
14.500000000000071,3.8,2.9,3.9927612681564058,2.7559399438540715,0.2406453952977989,2.8199502426742895,0,2.1839489797264577,0,3.1410115551333564,0,4.253080891521566,0
14.750000000000075,3.8,2.9,4.035499779603179,2.7947681295760423,0.257941646009462,2.7138914276061135,0,1.9801581742785055,0,3.371507040503807,0,3.9275914834193504,0
15.000000000000078,3.8,2.9,4.02279976676694,2.789438317843499,0.24872398684621858,2.7468716930401085,0,2.0827417750379587,0,2.8413541960559545,0,3.71665308480018,0
15.250000000000082,3.8,2.9,4.0738094885888785,2.812000647297127,0.2876030634701722,3.0423758924457145,0,2.047877844571432,0,3.045291669262893,0,3.8904520953428157,0
15.500000000000085,3.8,2.9,4.116428416533658,2.834768096942348,0.3230822557283537,3.0114199160627884,0,2.0545513511847155,0,3.1658644810739185,0,3.7038849408459646,0
15.750000000000089,3.8,2.9,4.0739890147121836,2.873132951974216,0.2753031391985442,2.4492925151860288,0,2.215465972246678,0,2.739078205144106,0,3.894205839054723,0
16.000000000000092,3.8,2.9,4.054361360394477,2.8711764689558947,0.25598925290640545,2.5461772704323855,0,2.5313207915827967,0,3.307213069782286,0,3.6737536947841187,0
16.250000000000096,3.8,2.9,4.027997401374827,2.85954268778339,0.2315590834872737,2.6413674520588883,0,2.1326420573325926,0,3.100788353472119,0,3.9936996558652615,0
16.5000000000001,3.8,2.9,3.982582773653103,2.8793050870918946,0.18375186707931554,2.4755190771376214,0,1.8858293666557238,0,3.2993862590935423,0,4.040063349342972,0
16.750000000000103,3.8,2.9,3.9349145541252075,2.9222037596378434,0.13672945497170214,3.0423758924457145,0,2.2583946143026647,0,3.482047660152651,0,3.563229485926563,0
17.000000000000107,3.8,2.9,3.9393712187737497,2.9236339207821436,0.14136088155503665,2.6604532261634817,0,2.1124541392296377,0,3.283136746153409,0,3.99585874980584,0
17.25000000000011,3.8,2.9,3.966794367416318,2.905120338464957,0.16687294228785401,2.6439140682192934,0,2.002462063970075,0,3.021494987587309,0,3.849661620135547,0
17.500000000000114,3.8,2.9,3.9453618774669432,2.902185499227137,0.14537830590423897,3.0423758924457145,0,2.5313207915827967,0,2.962728425989324,0,4.125004130533802,0
17.750000000000117,3.8,2.9,3.944496929058821,2.888588484551045,0.14494683574425396,2.4034633814009077,0,2.3677924013642704,0,2.936176911410402,0,3.8190147076678325,0
18.00000000000012,3.8,2.9,3.985707858847979,2.864684479568231,0.18903596171434597,2.7289006922069503,0,2.1590223752026367,0,3.416112880210198,0,3.9189724548001585,0
18.250000000000124,3.8,2.9,3.9478873785768402,2.8961251937895165,0.14793813188457708,2.476053857296636,0,2.207340759438012,0,3.0727954384859135,0,3.8500426939382377,0
18.500000000000128,3.8,2.9,3.9521440714075733,2.839797922278355,0.1636218464217899,2.423011899105977,0,1.9266033581112216,0,3.1655541586019607,0,3.7707961747883454,0
18.75000000000013,3.8,2.9,3.9551360837376035,2.849730212327496,0.16307745408265176,2.624593858666001,0,2.2316234610453503,0,3.061479021621753,0,3.8980332925080674,0
19.000000000000135,3.8,2.9,3.9545494246603385,2.853022750587341,0.16153137969206133,2.6229849114749824,0,2.0703831704333946,0,2.9106521051275043,0,4.021290261495249,0
19.25000000000014,3.8,2.9,3.9418384673555513,2.8215456001623997,0.16209023312849508,2.466926244730235,0,1.9197282359493195,0,3.200170455694504,0,3.59695898942674,0
19.500000000000142,3.8,2.9,3.932436436266139,2.8419006485689557,0.14461999961133684,2.5063710706877362,0,1.970095548102859,0,3.09758875073064,0,3.9541867844261382,0
19.750000000000146,3.8,2.9,3.936269060948738,2.82020442175917,0.15791323971928148,2.5562774047630037,0,1.9240467161028114,0,2.9909638770848495,0,3.783381310779279,0
20.00000000000015,3.8,2.9,3.9120459055629877,2.783115974764871,0.16191405222708818,2.5403030338675423,0,2.446831423177268,0,2.9662763030868424,0,4.253080891521566,0
20.250000000000153,3.8,2.9,3.930254300753518,2.7981325912289434,0.16535764824923407,3.0423758924457145,0,2.228046906541183,0,3.1157771852336063,0,3.6630351894450164,0
20.500000000000156,3.8,2.9,3.9641889435970437,2.7521814739642743,0.22092606419091376,2.7257592194354476,0,2.341642508685994,0,2.9918830221564274,0,4.253080891521566,0
20.75000000000016,3.8,2.9,3.9635928661570037,2.7196532559445568,0.2434903980629686,2.6363003873069237,0,2.154898292528059,0,3.030517779997616,0,4.138759551015043,0
21.000000000000163,3.8,2.9,3.960933992279804,2.7261490951684286,0.2369048057382376,2.517412884584809,0,2.5313207915827967,0,3.0877239786652515,0,3.6316849084469762,0
21.250000000000167,3.8,2.9,3.987133856854608,2.717184889140796,0.26161124811396014,2.789733734168499,0,2.0584300011744374,0,3.185843481791335,0,3.736286461193013,0
21.50000000000017,3.8,2.9,4.0589895758269,2.73624672246641,0.3064159530605264,3.0423758924457145,0,1.8416589840324151,0,3.062641527893371,0,4.046132183131537,0
21.750000000000174,3.8,2.9,4.072140714405162,2.76461612570614,0.3039561841051562,2.721767481303948,0,2.2282363072967137,0,3.290461929487108,0,3.704265800847427,0
22.000000000000178,3.8,2.9,4.032871827021687,2.754383495983007,0.27465151385446507,2.5188418296439106,0,2.201543230190973,0,3.171098605007476,0,3.9507138715797696,0
22.25000000000018,3.8,2.9,3.9856579972967867,2.758286058880652,0.2335631243750429,2.480850285057538,0,2.002526723086465,0,3.4430119395994523,0,3.7229561336911625,0
22.500000000000185,3.8,2.9,4.035421258740148,2.748141315135823,0.28015036897258067,2.612214596023912,0,2.249631960919237,0,3.4848743473503316,0,4.253080891521566,0
22.75000000000019,3.8,2.9,4.018556133508924,2.7777858315079307,0.25040584353121365,2.6114552566114506,0,1.936327817741785,0,2.969607184664298,0,3.7651848899330282,0
23.000000000000192,3.8,2.9,3.985880153352576,2.774667200601862,0.22418684621393625,2.5773024850213484,0,2.1692239139537923,0,2.926550286314722,0,3.7495157892557294,0
23.250000000000195,3.8,2.9,3.9857049574587577,2.8080571750696928,0.20721924206242093,2.7583041841892597,0,1.894991860118031,0,3.209413335577103,0,3.6390355611051963,0
23.5000000000002,3.8,2.9,3.9556940726053,2.8080019344076605,0.18084327003556644,2.5623778700929045,0,1.960505729436424,0,2.9902448962770056,0,3.801998785339005,0
23.750000000000203,3.8,2.9,4.01379602422884,2.7980026441443777,0.23688013968587027,2.671250362635999,0,1.8768354142477308,0,2.9108242113677125,0,4.0673281529444285,0
24.000000000000206,3.8,2.9,3.9835784590787093,2.75719351357194,0.23258276635133793,2.323846066471148,0,2.5313207915827967,0,3.0614157381439515,0,3.9319998781153718,0
24.25000000000021,3.8,2.9,3.9658827059047943,2.734759128668423,0.2341401667307754,2.477845903182995,0,2.0044037955467573,0,2.98895197615908,0,4.253080891521566,0
24.500000000000213,3.8,2.9,4.019231217448237,2.7966867179792714,0.24235503078279752,2.817065153122995,0,2.1116244266074666,0,2.9876572369968457,0,3.5362651646262284,0
24.750000000000217,3.8,2.9,3.9743576526221096,2.8117740041931536,0.1954083349399456,2.393321067524941,0,2.0913002681513535,0,2.896556537509814,0,3.7764270589536992,0
25.00000000000022,3.8,2.9,4.0014135429778825,2.823465068011987,0.2154646400440527,2.876018345288259,0,1.8491915704162627,0,3.0609181970139905,0,3.928804182999594,0
25.250000000000224,3.8,2.9,4.031945900612041,2.844714279574314,0.23844372856864596,2.572649815312124,0,1.9370788876190272,0,3.2777243736379225,0,3.625871910370326,0
25.500000000000227,3.8,2.9,4.059184541182549,2.8712517650572895,0.2607740159608116,2.637347286740187,0,2.261470226515941,0,3.1273715811542493,0,4.218124763977527,0
25.75000000000023,3.8,2.9,4.096673716560263,2.900381605159033,0.29667396198550455,2.763745910831724,0,2.121986039831019,0,2.9839730104294877,0,4.080813936674237,0
26.000000000000234,3.8,2.9,3.9997710197356833,2.842006065619732,0.2080186452007071,2.4047407117467317,0,2.4196948453403286,0,3.056885987950805,0,3.9318730120215313,0
26.250000000000238,3.8,2.9,3.988948303234121,2.8324287920453792,0.20066721067354285,2.5242227455958868,0,2.2209788991553796,0,3.412085276519545,0,4.118525902343326,0
26.50000000000024,3.8,2.9,3.994598708727897,2.8426324927245825,0.20287850632721074,2.7514835716908785,0,2.5313207915827967,0,2.987970360812378,0,3.781266076369722,0
26.750000000000245,3.8,2.9,3.9939766497739715,2.8922709562300035,0.19413057145934687,2.6218914322790603,0,2.325231713587143,0,3.4848743473503316,0,3.7729722793835494,0
27.00000000000025,3.8,2.9,3.9611400223518896,2.9046102078824565,0.16120595776920588,3.0423758924457145,0,2.373645905771,0,3.4848743473503316,0,3.604840597233719,0
27.250000000000252,3.8,2.9,4.010487312137609,2.9207772988408687,0.21151029459115672,2.7242402285632408,0,2.2803809474749857,0,2.9664596168449164,0,3.6341868066789575,0
27.500000000000256,3.8,2.9,4.001888983509967,2.8766287034334095,0.20323724847057756,2.6033471617902264,0,2.0780401784240357,0,3.2502695145930534,0,3.797462904602973,0
27.75000000000026,3.8,2.9,3.9494518434324597,2.8504199030535533,0.1574612317955742,2.494236592551518,0,2.276882573765772,0,3.045751020446269,0,3.919074413677068,0
28.000000000000263,3.8,2.9,3.9470862267855136,2.8410330703183106,0.15846594872743125,3.0423758924457145,0,1.9930716149701593,0,3.1823137019017826,0,3.7982494105778692,0
28.250000000000266,3.8,2.9,3.920687627999239,2.790626893587722,0.16287412304707632,2.455980168139661,0,1.9041444791499489,0,3.18576984211725,0,3.828305955175444,0
28.50000000000027,3.8,2.9,3.950777075480784,2.819503313690047,0.17091940497620803,3.0155213943147565,0,2.234992032142709,0,2.9050206655546233,0,3.9096697279579784,0
28.750000000000274,3.8,2.9,3.9534864703947843,2.783735974771614,0.1925497861763439,3.0423758924457145,0,2.0056751899147796,0,3.4848743473503316,0,4.113445373299226,0
29.000000000000277,3.8,2.9,3.971292861630781,2.7868958052104693,0.20526520242030802,2.633842119655933,0,2.359406748882635,0,3.17163995201482,0,3.818242928974911,0
29.25000000000028,3.8,2.9,3.9454444883062547,2.776555761721428,0.19076839136200002,3.0423758924457145,0,1.940880521133728,0,3.18171764731504,0,3.792698390126038,0
29.500000000000284,3.8,2.9,3.975894187387692,2.7858437011366304,0.2096912628770199,2.633323106483933,0,2.5017293686486237,0,3.185722838422012,0,3.940104986704019,0
29.750000000000288,3.8,2.9,3.979918924819979,2.7908622535505354,0.21043257164337673,2.5661907974045084,0,2.0557647260338965,0,2.8545470717155523,0,3.8222482236855932,0
30.00000000000029,3.8,2.9,4.00859060617246,2.783429275484872,0.23895349923651682,2.4724351722880664,0,2.5313207915827967,0,3.0582617936322616,0,4.11421381654411,0
30.250000000000295,3.8,2.9,4.04959344723533,2.7554775822881727,0.28841570367108577,2.592226305173233,0,2.180888749050167,0,3.0067364467792577,0,3.9540892735933477,0
30.5000000000003,3.8,2.9,4.104549092166344,2.694375032071858,0.3674667018585412,2.6984437142753017,0,1.9175906711288921,0,3.4848743473503316,0,4.253080891521566,0
30.750000000000302,3.8,2.9,4.1332579526469635,2.698679320299187,0.38934673374467027,2.5207599323559764,0,2.1593938983477714,0,3.4848743473503316,0,3.7892699167143604,0
31.000000000000306,3.8,2.9,4.175261274526716,2.728231508540994,0.4127050264020515,2.5094008041114,0,2.041751255865271,0,2.7356202085841623,0,3.7341977459683107,0
31.25000000000031,3.8,2.9,4.192793345094125,2.7263465006209215,0.4294672860612691,2.5632337963428125,0,2.5313207915827967,0,3.173505363418546,0,3.9208497023021702,0
31.500000000000313,3.8,2.9,4.132803526160966,2.7247077544914893,0.3761456610949927,2.642833227067969,0,2.007198110181355,0,3.4848743473503316,0,3.9376328085626753,0
31.750000000000316,3.8,2.9,4.071949071323568,2.798657423194032,0.29021822008175996,3.0423758924457145,0,2.1983915176846294,0,2.828548725592761,0,4.0139232983992965,0
32.00000000000032,3.8,2.9,4.111917037777649,2.8166971504926726,0.32284919574318843,2.8057926967771802,0,1.977262118442983,0,3.0446854795692704,0,4.253080891521566,0
32.250000000000306,3.8,2.9,4.124530450726506,2.835547263966387,0.3308688087912909,3.0423758924457145,0,2.0496444012639397,0,3.4848743473503316,0,3.983949866007814,0
32.50000000000029,3.8,2.9,4.086797281691148,2.8446034221179572,0.2920983766241662,2.52189732494227,0,1.9730334531277243,0,3.338198990007182,0,3.624218864020744,0
32.75000000000028,3.8,2.9,4.015424194143957,2.8734454066537483,0.2170546701878544,2.492920086980932,0,2.011317401178809,0,3.01584403540438,0,3.8444806719263163,0
33.00000000000026,3.8,2.9,3.988027848292424,2.9037876127762017,0.18806599305568605,2.9931791114823727,0,2.5313207915827967,0,3.018002760118097,0,3.63726747048401,0
33.25000000000025,3.8,2.9,4.016720318725549,2.8894055326490515,0.21697912177662182,2.7569207157128197,0,2.174634877766825,0,3.3806451100317685,0,3.8233555906458627,0
33.500000000000234,3.8,2.9,4.038884391330902,2.882319857067196,0.2395377629428398,3.0423758924457145,0,2.1720979307718737,0,3.1730411712321644,0,3.642848428209743,0
33.75000000000022,3.8,2.9,3.9846409020370435,2.8557230983146877,0.1898755032327866,2.6257120951374113,0,2.527171256326672,0,2.9346959574574396,0,3.825421622492764,0
34.000000000000206,3.8,2.9,3.9929002579448776,2.841222789512518,0.2016563165087821,2.6593076732178993,0,2.1034672438332898,0,3.049736579474423,0,4.253080891521566,0
34.25000000000019,3.8,2.9,4.005303309489144,2.84095793416246,0.21362447056823758,2.8782207329697425,0,2.5313207915827967,0,2.9981854702405597,0,3.9001162186106884,0
34.50000000000018,3.8,2.9,4.020740331052786,2.761130759583781,0.2607891096021291,2.345011351107795,0,2.5313207915827967,0,3.102152817117294,0,4.253080891521566,0
34.75000000000016,3.8,2.9,4.009363335058092,2.7645736659615907,0.24934573992296266,2.540968664948765,0,2.114159817632871,0,2.9948668998048387,0,4.007144313129161,0
35.00000000000015,3.8,2.9,3.9640043585938676,2.738837316414629,0.22993660043199815,2.475661345415123,0,2.5313207915827967,0,3.1601876843231422,0,3.9403816310553363,0
35.250000000000135,3.8,2.9,3.9886262627151234,2.735414289698656,0.2503364196861349,2.5545125343353026,0,2.0670687614289998,0,2.9244087535229295,0,3.677905581864392,0
35.50000000000012,3.8,2.9,3.9866790433159776,2.7366762256509567,0.2480397558476985,2.48987862915866,0,2.210245425201258,0,2.886230568259148,0,3.8132735107718965,0
35.75000000000011,3.8,2.9,3.989324485635065,2.749551563179905,0.24182326811659816,2.4596265601642515,0,1.8860064717487068,0,3.3712861232447775,0,3.813220198601201,0
36.00000000000009,3.8,2.9,4.025280763060965,2.707826689561134,0.2961114713251811,3.0423758924457145,0,2.174329292327254,0,3.2109436253602115,0,4.001286133055288,0
36.25000000000008,3.8,2.9,4.024948636454367,2.713508568344694,0.29220017646046104,2.5240780641912606,0,1.8728087906502535,0,3.4848743473503316,0,4.253080891521566,0
36.500000000000064,3.8,2.9,3.99093886893505,2.783541937758143,0.22365180958651878,2.752712650634532,0,2.232723340725251,0,3.1875618532019745,0,3.586744349796788,0
36.75000000000005,3.8,2.9,4.032678087718368,2.803184307501219,0.2520166082191713,2.8451545260809437,0,2.272027894517044,0,3.1301682154499018,0,4.093735332134239,0
37.000000000000036,3.8,2.9,4.0251117776585525,2.8181640369960417,0.23952544182482766,2.518192388997415,0,1.9195587771143752,0,3.1164790870543633,0,3.784229197371775,0
37.25000000000002,3.8,2.9,4.024377337700472,2.86986366089695,0.2263921125129714,2.70751955418383,0,2.0180638161907885,0,3.0428230304103985,0,3.709583409095313,0
37.50000000000001,3.8,2.9,4.03866607845348,2.852572803960628,0.24333276788899572,2.577470112325548,0,1.9738644951426092,0,3.2204365031031363,0,4.187444674848794,0
37.74999999999999,3.8,2.9,3.980223444814172,2.859918722433356,0.1846266472426481,2.416557763626749,0,2.156207413822873,0,2.953557536456298,0,3.9666352195639862,0
37.99999999999998,3.8,2.9,3.9096904521641025,2.85377300169499,0.11903331747144033,2.4746547582403275,0,2.179650817838815,0,3.0330921045200796,0,3.951873503340755,0
38.249999999999964,3.8,2.9,3.9425165810617058,2.845659929749174,0.15252481474298696,2.737754794028942,0,2.209885594008672,0,2.8135232862011663,0,3.625480011077517,0
38.49999999999995,3.8,2.9,3.932560245553236,2.8673762204614697,0.13651567562925843,2.7156430288454025,0,2.1587553559410186,0,3.4848743473503316,0,3.789034230819158,0
38.749999999999936,3.8,2.9,3.9336954242895974,2.8418785689416506,0.1457826026117176,2.4819285190300056,0,2.216729103996835,0,3.0613116922354022,0,3.8814155343735326,0
38.99999999999992,3.8,2.9,3.959081970582106,2.8477863707769884,0.16743158734517286,2.811676833945583,0,2.151667983868337,0,3.0391139521757324,0,3.6156543082728905,0
39.24999999999991,3.8,2.9,3.934986034567476,2.8399723406178325,0.1477313420339548,2.292557555748993,0,2.2364106166229236,0,3.4296678504061298,0,3.8192599959099787,0
39.49999999999989,3.8,2.9,3.960166379446494,2.803751975952667,0.186860780363388,2.558760019231382,0,2.5313207915827967,0,3.062961974352416,0,3.780984152009751,0
39.74999999999988,3.8,2.9,3.990181471333602,2.804306785610503,0.21289946763392353,2.6329224574901966,0,2.0244023153764967,0,3.4848743473503316,0,3.8572766657112982,0
39.999999999999865,3.8,2.9,3.996338681377786,2.824946292538903,0.2101949971070285,2.6956045744902912,0,1.9127609614389751,0,3.082830449296481,0,4.1874514140461665,0
