timestamp,x,y,z
0.000000,2.377960,4.723389,0.000000
0.020000,2.377960,4.723389,0.000000
0.040000,2.377960,4.529639,0.000000
0.060000,2.442544,4.142139,0.000000
0.080000,2.474835,3.754639,0.000000
0.100000,2.474835,3.464014,0.000000
0.120000,2.507127,3.302555,0.000000
0.140000,2.507127,3.173389,0.000000
0.160000,2.507127,3.141097,0.000000
0.180000,2.507127,3.076514,0.000000
0.200000,2.507127,2.979639,0.000000
0.220000,2.507127,2.785889,0.000000
0.240000,2.507127,2.656722,0.000000
0.260000,2.507127,2.559847,0.000000
0.280000,2.507127,2.462972,0.000000
0.300000,2.507127,2.430680,0.000000
0.320000,2.507127,2.366097,0.000000
0.340000,2.507127,2.269222,0.000000
0.360000,2.507127,2.236930,0.000000
0.380000,2.539419,2.140055,0.000000
0.400000,2.571710,2.140055,0.000000
0.420000,2.797752,2.140055,0.000000
0.440000,3.120669,2.140055,0.000000
0.460000,3.831085,2.172347,0.000000
0.480000,4.283169,2.269222,0.000000
0.500000,4.412335,2.269222,0.000000
0.520000,4.509210,2.269222,0.000000
0.540000,4.541502,2.269222,0.000000
0.560000,4.573794,2.269222,0.000000
0.580000,4.573794,2.301514,0.000000
0.600000,4.573794,2.333805,0.000000
0.620000,4.573794,2.462972,0.000000
0.640000,4.573794,2.656722,0.000000
0.660000,4.573794,2.947347,0.000000
0.680000,4.573794,3.367139,0.000000
0.700000,4.573794,3.496305,0.000000
0.720000,4.573794,3.819222,0.000000
0.740000,4.606086,4.077555,0.000000
0.760000,4.606086,4.174430,0.000000
0.780000,4.606086,4.271305,0.000000
0.800000,4.509210,4.303597,0.000000
0.820000,4.412335,4.303597,0.000000
0.840000,4.347752,4.335889,0.000000
0.860000,4.283169,4.335889,0.000000
0.880000,4.250877,4.335889,0.000000
0.900000,4.250877,4.271305,0.000000
0.920000,4.250877,4.142139,0.000000
0.940000,4.283169,4.012972,0.000000
0.960000,4.315460,3.786930,0.000000
0.980000,4.380044,3.625472,0.000000
1.000000,4.412335,3.464014,0.000000
1.020000,4.412335,3.431722,0.000000
1.040000,4.412335,3.367139,0.000000
1.060000,4.380044,3.367139,0.000000
1.080000,4.283169,3.367139,0.000000
1.100000,4.154002,3.367139,0.000000
1.120000,4.057127,3.367139,0.000000
1.140000,3.992544,3.367139,0.000000
1.160000,3.960252,3.367139,0.000000
1.180000,3.960252,3.399430,0.000000
1.200000,3.927960,3.528597,0.000000
1.220000,3.863377,3.690055,0.000000
1.240000,3.798794,3.883805,0.000000
1.260000,3.766502,4.012972,0.000000
1.280000,3.734210,4.142139,0.000000
1.300000,3.701919,4.206722,0.000000
1.320000,3.701919,4.239014,0.000000
1.340000,3.701919,4.271305,0.000000
1.360000,3.701919,4.303597,0.000000
1.380000,3.701919,4.335889,0.000000
1.400000,3.734210,4.335889,0.000000
1.420000,3.798794,4.335889,0.000000
1.440000,3.831085,4.335889,0.000000
1.460000,3.863377,4.335889,0.000000
1.480000,3.895669,4.335889,0.000000
1.500000,3.927960,4.335889,0.000000
1.520000,3.960252,4.335889,0.000000
1.540000,3.992544,4.335889,0.000000
1.560000,3.992544,4.368180,0.000000
1.580000,4.024835,4.400472,0.000000
1.600000,4.024835,4.465055,0.000000
1.620000,4.024835,4.594222,0.000000
1.640000,3.992544,4.787972,0.000000
1.660000,3.992544,4.852555,0.000000
1.680000,3.960252,5.014014,0.000000
1.700000,3.927960,5.175472,0.000000
1.720000,3.927960,5.240056,0.000000
1.740000,3.927960,5.272347,0.000000
1.760000,3.895669,5.272347,0.000000
1.780000,3.766502,5.272347,0.000000
1.800000,3.637335,5.272347,0.000000
1.820000,3.540460,5.304639,0.000000
1.840000,3.443585,5.336931,0.000000
1.860000,3.411294,5.336931,0.000000
1.880000,3.411294,5.272347,0.000000
1.900000,3.411294,5.143181,0.000000
1.920000,3.411294,4.949430,0.000000
1.940000,3.411294,4.691097,0.000000
1.960000,3.411294,4.594222,0.000000
1.980000,3.346710,4.561930,0.000000
2.000000,3.249835,4.561930,0.000000
2.020000,3.120669,4.561930,0.000000
2.040000,3.056085,4.529639,0.000000
2.060000,2.991502,4.529639,0.000000
2.080000,2.991502,4.594222,0.000000
2.100000,2.959210,4.691097,0.000000
2.120000,2.894627,4.884847,0.000000
2.140000,2.862335,4.949430,0.000000
2.160000,2.830044,5.110889,0.000000
2.180000,2.830044,5.207764,0.000000
2.200000,2.797752,5.272347,0.000000
2.220000,2.797752,5.304639,0.000000
2.240000,2.765460,5.369222,0.000000
2.260000,2.765460,5.401514,0.000000
2.280000,2.765460,5.433806,0.000000
2.300000,2.733169,5.466097,0.000000
2.320000,2.733169,5.498389,0.000000
2.340000,2.733169,5.530681,0.000000
2.360000,2.700877,5.530681,0.000000
2.380000,2.668585,5.530681,0.000000
2.400000,2.636294,5.530681,0.000000
2.420000,2.604002,5.498389,0.000000
2.440000,2.539419,5.498389,0.000000
2.460000,2.442544,5.466097,0.000000
2.480000,2.313377,5.466097,0.000000
2.500000,2.216502,5.433806,0.000000
2.520000,2.184210,5.401514,0.000000
2.540000,2.184210,5.369222,0.000000
2.560000,2.184210,5.336931,0.000000
2.580000,2.184210,5.304639,0.000000
2.600000,2.184210,5.207764,0.000000
2.620000,2.184210,5.143181,0.000000
2.640000,2.184210,5.014014,0.000000
2.660000,2.184210,4.917139,0.000000
2.680000,2.087335,4.917139,0.000000
2.700000,1.958169,4.917139,0.000000
2.720000,1.667544,4.917139,0.000000
2.740000,1.183169,4.917139,0.000000
2.760000,0.731085,4.917139,0.000000
2.780000,0.569627,4.917139,0.000000
2.800000,0.343585,4.917139,0.000000
2.820000,0.182127,4.917139,0.000000
2.840000,0.182127,4.884847,0.000000
2.860000,0.182127,4.723389,0.000000
2.880000,0.182127,4.561930,0.000000
2.900000,0.182127,4.432764,0.000000
2.920000,0.182127,4.335889,0.000000
2.940000,0.182127,4.303597,0.000000
2.960000,0.182127,4.271305,0.000000
2.980000,0.214419,4.271305,0.000000
3.000000,0.311294,4.271305,0.000000
3.020000,0.472752,4.271305,0.000000
3.040000,0.601919,4.271305,0.000000
3.060000,0.763377,4.303597,0.000000
3.080000,0.860252,4.368180,0.000000
3.100000,0.892544,4.368180,0.000000
3.120000,0.892544,4.400472,0.000000
3.140000,0.924835,4.400472,0.000000
3.160000,0.957127,4.400472,0.000000
3.180000,0.989419,4.400472,0.000000
3.200000,1.054002,4.400472,0.000000
3.220000,1.118585,4.400472,0.000000
3.240000,1.118585,4.368180,0.000000
3.260000,1.118585,4.206722,0.000000
3.280000,1.150877,4.109847,0.000000
3.300000,1.183169,3.980680,0.000000
3.320000,1.215460,3.851514,0.000000
3.340000,1.247752,3.722347,0.000000
3.360000,1.280044,3.690055,0.000000
3.380000,1.280044,3.625472,0.000000
3.400000,1.312335,3.560889,0.000000
3.420000,1.312335,3.496305,0.000000
3.440000,1.312335,3.464014,0.000000
3.460000,1.312335,3.431722,0.000000
3.480000,1.344627,3.431722,0.000000
3.500000,1.441502,3.431722,0.000000
3.520000,1.538377,3.464014,0.000000
3.540000,1.699835,3.496305,0.000000
3.560000,1.829002,3.528597,0.000000
3.580000,1.925877,3.560889,0.000000
3.600000,1.958169,3.560889,0.000000
3.620000,1.958169,3.593180,0.000000
3.640000,1.958169,3.657764,0.000000
3.660000,1.925877,3.722347,0.000000
3.680000,1.925877,3.786930,0.000000
3.700000,1.893585,3.851514,0.000000
3.720000,1.893585,3.948389,0.000000
3.740000,1.861294,4.077555,0.000000
3.760000,1.829002,4.174430,0.000000
3.780000,1.796710,4.271305,0.000000
3.800000,1.796710,4.400472,0.000000
3.820000,1.796710,4.497347,0.000000
3.840000,1.796710,4.561930,0.000000
3.860000,1.796710,4.626514,0.000000
3.880000,1.796710,4.658805,0.000000
3.900000,1.796710,4.691097,0.000000
3.920000,1.829002,4.691097,0.000000
3.940000,1.861294,4.691097,0.000000
3.960000,1.925877,4.691097,0.000000
3.980000,2.022752,4.691097,0.000000
4.000000,2.119627,4.691097,0.000000
4.020000,2.281085,4.723389,0.000000
4.040000,2.345669,4.723389,0.000000
4.060000,2.345669,4.755680,0.000000
4.080000,2.345669,4.755680,0.000000
